ensembl_gene_id	external_gene_name	B4_WT_2	C4_WT_3	D4_WT_4	E4_GFP_1	F4_GFP_2	G4_GFP_3	H4_GFP_4	A4_WT_1
ENSG00000168255	POLR2J3	306	248	212	177	178	197	217	225
ENSG00000168256	NKIRAS2	267	280	182	284	249	392	352	251
ENSG00000168259	DNAJC7	580	657	455	1012	929	1069	1001	537
ENSG00000168263	KCNV2	0	0	0	0	0	0	0	0
ENSG00000168264	IRF2BP2	482	359	328	705	764	810	808	381
ENSG00000168267	PTF1A	0	0	0	0	0	0	0	0
ENSG00000168268	NT5DC2	693	611	783	62	62	65	92	558
ENSG00000168269	FOXI1	0	0	0	0	0	0	0	0
ENSG00000168273	SMIM4	547	490	307	254	294	249	244	384
ENSG00000168275	COA6	112	61	4	181	156	107	65	50
ENSG00000168280	KIF5C	0	0	0	10	5	9	13	0
ENSG00000168282	MGAT2	66	61	56	73	82	64	63	110
ENSG00000168283	BMI1	137	157	135	154	201	125	138	84
ENSG00000168286	THAP11	115	138	57	215	209	145	125	165
ENSG00000168288	MMADHC	253	268	154	353	351	390	336	294
ENSG00000168291	PDHB	244	248	95	171	162	158	143	216
ENSG00000168297	PXK	366	394	232	615	770	661	585	328
ENSG00000168298	HIST1H1E	47	71	95	62	55	60	34	48
ENSG00000168300	PCMTD1	381	273	266	388	440	495	569	232
ENSG00000168301	KCTD6	7	10	6	21	31	32	7	12
ENSG00000168303	MPLKIP	166	175	113	221	239	226	220	140
ENSG00000168306	ACOX2	9	5	0	9	5	3	5	0
ENSG00000168309	FAM107A	21	7	24	0	2	5	2	1
ENSG00000168310	IRF2	165	172	203	289	309	253	258	131
ENSG00000168314	MOBP	0	0	0	5	5	2	2	0
ENSG00000168329	CX3CR1	0	0	0	0	1	2	0	0
ENSG00000168333	C8orf22	0	0	0	0	4	1	0	0
ENSG00000168334	XIRP1	0	0	0	0	0	3	7	0
ENSG00000168348	INSM2	0	0	0	0	0	0	0	13
ENSG00000168350	DEGS2	1	0	0	0	0	0	0	0
ENSG00000168356	SCN11A	0	0	0	0	1	2	4	2
ENSG00000168367	LINC00917	0	0	0	0	0	0	0	0
ENSG00000168374	ARF4	1120	909	268	1328	1401	752	747	888
ENSG00000168385	SEPT2	1283	1470	742	962	1394	1076	928	1455
ENSG00000168386	FILIP1L	476	622	400	522	479	462	437	483
ENSG00000168389	MFSD2A	121	184	135	44	51	31	40	146
ENSG00000168393	DTYMK	191	156	99	98	151	148	119	132
ENSG00000168394	TAP1	297	263	149	1279	1514	1270	1204	167
ENSG00000168395	ING5	104	153	95	132	97	94	108	72
ENSG00000168397	ATG4B	368	390	234	254	321	361	308	258
ENSG00000168398	BDKRB2	457	491	414	231	176	192	177	429
ENSG00000168404	MLKL	57	44	48	243	167	190	208	55
ENSG00000168411	RFWD3	190	142	69	197	238	180	229	122
ENSG00000168412	MTNR1A	0	0	0	0	0	0	0	0
ENSG00000168418	KCNG4	0	0	0	0	0	0	0	0
ENSG00000168421	RHOH	0	0	0	7	0	0	1	0
ENSG00000168427	KLHL30	0	3	0	0	1	0	2	0
ENSG00000168434	COG7	106	66	72	153	108	99	126	93
ENSG00000168438	CDC40	193	171	171	260	358	326	257	129
ENSG00000168439	STIP1	405	422	352	530	444	695	805	328
ENSG00000168447	SCNN1B	8	1	4	0	0	0	0	0
ENSG00000168453	HR	9	0	13	0	2	0	3	4
ENSG00000168454	TXNDC2	3	0	0	0	2	3	0	0
ENSG00000168461	RAB31	720	761	668	949	1043	1029	949	696
ENSG00000168476	REEP4	471	445	444	111	122	183	161	373
ENSG00000168477	TNXB	0	0	0	11	3	5	2	0
ENSG00000168481	LGI3	0	0	0	0	0	0	0	0
ENSG00000168484	SFTPC	0	0	0	0	0	0	0	0
ENSG00000168487	BMP1	471	454	380	132	168	192	205	375
ENSG00000168488	ATXN2L	302	295	188	381	461	618	602	281
ENSG00000168490	PHYHIP	34	21	10	0	1	4	2	36
ENSG00000168491	CCDC110	8	0	0	0	0	0	5	0
ENSG00000168495	POLR3D	153	167	209	326	350	380	350	138
ENSG00000168496	FEN1	118	247	67	124	214	127	116	132
ENSG00000168497	SDPR	13	22	31	30	31	13	16	13
ENSG00000168502	MTCL1	226	223	199	157	134	145	141	148
ENSG00000168505	GBX2	0	0	0	0	0	0	0	0
ENSG00000168509	HFE2	0	0	0	0	0	0	0	0
ENSG00000168515	SCGB1D1	0	0	0	0	0	0	0	0
ENSG00000168517	HEXIM2	28	22	59	75	54	83	99	60
ENSG00000168522	FNTA	130	182	191	215	325	331	343	208
ENSG00000168528	SERINC2	6261	6839	6734	718	733	742	778	5077
ENSG00000168530	MYL1	0	0	0	5	0	0	0	0
ENSG00000168538	TRAPPC11	123	66	35	111	117	139	72	81
ENSG00000168539	CHRM1	0	0	0	0	0	0	0	0
ENSG00000168542	COL3A1	3715	2964	1614	1544	2624	1691	1371	3222
ENSG00000168546	GFRA2	0	0	0	0	0	0	0	0
ENSG00000168556	ING2	195	153	155	247	298	370	331	169
ENSG00000168564	CDKN2AIP	32	60	42	223	234	195	180	32
ENSG00000168566	SNRNP48	205	165	162	288	285	349	309	135
ENSG00000168569	TMEM223	138	163	165	211	190	190	229	111
ENSG00000168575	SLC20A2	234	180	63	97	81	51	78	124
ENSG00000168582	CRYGA	0	0	0	0	0	0	0	0
ENSG00000168589	DYNLRB2	0	3	0	0	1	3	0	8
ENSG00000168591	TMUB2	252	228	342	275	318	396	268	218
ENSG00000168594	ADAM29	0	0	0	0	0	0	0	0
ENSG00000168610	STAT3	589	770	727	1132	1167	1281	1302	689
ENSG00000168612	ZSWIM1	68	126	57	96	141	87	97	66
ENSG00000168615	ADAM9	511	508	205	394	511	340	374	484
ENSG00000168619	ADAM18	0	0	0	0	0	0	0	0
ENSG00000168621	GDNF	11	16	20	7	28	22	19	15
ENSG00000168631	DPCR1	0	0	0	0	0	0	0	0
ENSG00000168634	WFDC13	0	0	0	0	0	0	0	0
ENSG00000168646	AXIN2	0	6	2	1	22	7	13	0
ENSG00000168653	NDUFS5	1342	1519	1207	777	953	828	745	1315
ENSG00000168658	VWA3B	0	0	0	0	0	0	0	0
ENSG00000168661	ZNF30	13	20	2	3	17	8	8	16
ENSG00000168671	UGT3A2	0	0	0	0	1	0	0	0
ENSG00000168672	FAM84B	6	14	11	45	20	17	17	3
ENSG00000168675	LDLRAD4	0	0	0	0	0	0	0	0
ENSG00000168676	KCTD19	0	0	0	0	0	0	0	0
ENSG00000168679	SLC16A4	43	36	12	102	131	81	76	30
ENSG00000168685	IL7R	90	148	69	226	172	156	164	93
ENSG00000168701	TMEM208	252	258	161	273	241	293	281	184
ENSG00000168702	LRP1B	19	21	20	71	48	32	40	14
ENSG00000168703	WFDC12	0	0	1	4	0	0	0	0
ENSG00000168710	AHCYL1	1353	1371	1194	1703	1816	1797	1843	1216
ENSG00000168724	DNAJC21	408	459	309	480	532	556	403	361
ENSG00000168734	PKIG	211	244	188	397	476	480	402	202
ENSG00000168743	NPNT	0	0	0	0	0	0	0	0
ENSG00000168746	LINC01620	0	0	0	5	1	0	0	0
ENSG00000168748	CA7	0	0	0	0	0	0	0	0
ENSG00000168754	FAM178B	0	0	0	0	0	0	0	0
ENSG00000168757	TSPY2	0	0	0	0	0	0	0	0
ENSG00000168758	SEMA4C	52	34	46	63	73	84	109	31
ENSG00000168763	CNNM3	26	7	3	52	29	39	18	27
ENSG00000168765	GSTM4	101	211	126	157	153	139	88	134
ENSG00000168769	TET2	293	308	309	216	206	254	186	237
ENSG00000168772	CXXC4	2	15	0	0	0	0	0	0
ENSG00000168778	TCTN2	93	69	34	27	14	28	30	62
ENSG00000168779	SHOX2	122	127	177	299	264	277	260	95
ENSG00000168781	PPIP5K1	40	42	39	20	33	34	23	42
ENSG00000168785	TSPAN5	1148	1218	1064	1343	1541	1340	1521	1022
ENSG00000168792	ABHD15	63	32	84	52	66	73	82	52
ENSG00000168795	ZBTB5	53	48	75	44	60	42	77	67
ENSG00000168802	CHTF8	525	593	578	755	714	1023	1091	446
ENSG00000168803	ADAL	37	73	46	17	51	37	21	86
ENSG00000168806	LCMT2	9	5	8	21	19	6	11	9
ENSG00000168807	SNTB2	972	844	612	494	612	536	471	721
ENSG00000168811	IL12A	0	0	0	1	0	3	0	0
ENSG00000168813	ZNF507	76	66	50	109	167	108	86	66
ENSG00000168818	STX18	54	84	34	135	141	123	103	71
ENSG00000168824	NSG1	24	25	3	0	0	0	0	11
ENSG00000168826	ZBTB49	11	5	12	53	30	23	26	4
ENSG00000168827	GFM1	174	276	200	280	293	204	258	203
ENSG00000168828	OR13J1	0	0	0	0	0	0	0	0
ENSG00000168830	HTR1E	0	0	0	0	0	0	0	0
ENSG00000168843	FSTL5	0	6	0	4	0	2	0	0
ENSG00000168872	DDX19A	154	228	215	308	289	264	237	118
ENSG00000168874	ATOH8	19	22	31	51	69	69	100	27
ENSG00000168875	SOX14	0	0	0	0	0	0	0	0
ENSG00000168876	ANKRD49	107	102	130	178	184	144	166	109
ENSG00000168878	SFTPB	2	0	0	0	0	0	0	0
ENSG00000168883	USP39	161	153	48	247	273	248	261	134
ENSG00000168884	TNIP2	144	206	237	230	199	207	151	165
ENSG00000168887	C2orf68	46	75	75	71	85	91	112	104
ENSG00000168890	TMEM150A	66	111	28	80	95	54	83	54
ENSG00000168894	RNF181	354	365	371	599	659	620	640	295
ENSG00000168899	VAMP5	407	356	438	572	625	521	379	358
ENSG00000168903	BTNL3	0	0	0	0	0	0	0	0
ENSG00000168904	LRRC28	74	93	77	63	38	43	47	99
ENSG00000168906	MAT2A	92	185	77	392	380	261	312	72
ENSG00000168907	PLA2G4F	35	40	11	0	0	0	0	13
ENSG00000168913	ENHO	0	0	0	0	0	0	0	0
ENSG00000168916	ZNF608	273	286	325	253	348	316	363	255
ENSG00000168917	SLC35G2	35	53	30	86	50	51	52	30
ENSG00000168918	INPP5D	99	105	156	61	59	91	64	107
ENSG00000168924	LETM1	297	250	209	268	244	249	307	248
ENSG00000168925	CTRB1	0	0	0	0	0	0	0	0
ENSG00000168928	CTRB2	0	0	0	0	1	8	2	0
ENSG00000168930	TRIM49	0	0	0	0	0	0	0	0
ENSG00000168936	TMEM129	134	100	82	234	260	232	277	203
ENSG00000168938	PPIC	506	518	256	241	322	311	239	340
ENSG00000168939	SPRY3	10	31	19	22	4	11	4	5
ENSG00000168944	CEP120	100	154	66	277	215	167	240	69
ENSG00000168952	STXBP6	24	33	21	178	217	188	154	51
ENSG00000168955	TM4SF20	0	0	0	0	0	0	0	0
ENSG00000168958	MFF	245	359	285	380	510	367	347	281
ENSG00000168959	GRM5	9	0	0	4	2	4	0	0
ENSG00000168961	LGALS9	8	26	8	226	288	224	296	2
ENSG00000168970	JMJD7-PLA2G4B	7	4	0	12	18	9	12	14
ENSG00000168993	CPLX1	0	0	0	2	3	0	9	0
ENSG00000168994	PXDC1	161	107	13	258	299	123	137	138
ENSG00000168995	SIGLEC7	0	0	0	0	0	0	0	0
ENSG00000169006	NTSR2	0	0	0	0	0	0	0	0
ENSG00000169016	E2F6	31	66	38	94	107	98	85	73
ENSG00000169018	FEM1B	296	279	144	238	246	238	236	328
ENSG00000169019	COMMD8	77	56	61	64	127	122	70	128
ENSG00000169020	ATP5I	1495	1770	1389	1031	1277	1341	1191	1233
ENSG00000169021	UQCRFS1	160	216	136	302	249	208	195	193
ENSG00000169026	MFSD7	0	0	0	0	0	0	0	0
ENSG00000169031	COL4A3	0	0	0	0	0	0	0	0
ENSG00000169032	MAP2K1	49	84	10	99	61	43	44	77
ENSG00000169035	KLK7	0	0	0	0	0	0	0	0
ENSG00000169045	HNRNPH1	1308	1227	1135	1369	1625	1351	1421	1030
ENSG00000169047	IRS1	241	392	210	450	471	460	500	208
ENSG00000169057	MECP2	247	360	204	405	336	334	406	246
ENSG00000169059	VCX3A	0	0	0	0	0	0	0	0
ENSG00000169062	UPF3A	281	331	109	323	331	233	288	176
ENSG00000169064	ZBBX	0	0	0	0	0	0	0	0
ENSG00000169067	ACTBL2	0	0	0	0	0	0	0	0
ENSG00000169071	ROR2	9	16	4	2	1	3	2	12
ENSG00000169083	AR	661	767	633	338	567	494	476	529
ENSG00000169084	DHRSX	178	140	157	188	186	185	154	164
ENSG00000169085	C8orf46	0	29	0	7	11	8	2	0
ENSG00000169087	HSPBAP1	31	38	41	136	145	123	174	75
ENSG00000169093	ASMTL	34	65	48	58	76	70	61	60
ENSG00000169100	SLC25A6	1897	2081	1829	1510	1586	1785	1805	1452
ENSG00000169105	CHST14	160	208	20	95	99	61	52	170
ENSG00000169116	PARM1	0	0	0	5	0	0	0	6
ENSG00000169118	CSNK1G1	276	187	274	360	318	373	450	147
ENSG00000169122	FAM110B	20	27	4	91	64	90	69	14
ENSG00000169126	ARMC4	22	1	0	17	33	37	48	4
ENSG00000169129	AFAP1L2	0	0	0	0	0	0	2	0
ENSG00000169131	ZNF354A	117	129	38	53	71	41	53	92
ENSG00000169136	ATF5	169	147	153	290	284	418	386	40
ENSG00000169139	UBE2V2	399	350	240	506	464	480	456	371
ENSG00000169154	GOT1L1	0	0	0	0	0	0	0	0
ENSG00000169155	ZBTB43	227	269	180	621	557	589	637	227
ENSG00000169169	CPT1C	66	101	60	151	111	122	118	76
ENSG00000169174	PCSK9	153	202	81	18	18	6	5	230
ENSG00000169180	XPO6	231	368	245	546	500	529	575	273
ENSG00000169181	GSG1L	0	0	0	0	0	0	0	0
ENSG00000169184	MN1	90	52	67	50	22	17	11	65
ENSG00000169188	APEX2	179	194	103	135	119	124	154	101
ENSG00000169189	NSMCE1	351	473	310	243	299	304	310	379
ENSG00000169193	CCDC126	5	19	0	35	15	21	6	6
ENSG00000169194	IL13	0	0	0	0	0	0	0	0
ENSG00000169203	NPIPB12	0	0	0	0	0	0	0	0
ENSG00000169208	OR10G3	0	0	0	0	0	0	0	0
ENSG00000169213	RAB3B	540	734	488	783	740	677	768	451
ENSG00000169214	OR6F1	0	0	0	0	0	0	0	0
ENSG00000169217	CD2BP2	351	284	176	380	503	444	549	308
ENSG00000169218	RSPO1	0	0	0	0	0	0	0	2
ENSG00000169220	RGS14	3	13	10	11	10	16	24	6
ENSG00000169221	TBC1D10B	151	114	134	190	204	265	242	152
ENSG00000169223	LMAN2	913	898	812	977	1120	1051	1147	791
ENSG00000169224	GCSAML	0	0	0	0	0	0	0	0
ENSG00000169228	RAB24	102	46	24	59	92	96	81	41
ENSG00000169230	PRELID1	530	421	510	577	707	629	720	416
ENSG00000169231	THBS3	91	73	86	42	73	33	42	49
ENSG00000169239	CA5B	8	26	18	14	8	25	22	17
ENSG00000169241	SLC50A1	141	122	184	167	190	247	244	152
ENSG00000169242	EFNA1	65	43	90	10	11	6	7	55
ENSG00000169245	CXCL10	0	1	0	11	12	9	8	0
ENSG00000169246	NPIPB3	0	0	0	0	0	0	0	0
ENSG00000169247	SH3TC2	12	28	7	0	11	17	13	19
ENSG00000169248	CXCL11	0	0	0	3	3	7	3	0
ENSG00000169249	ZRSR2	67	120	82	162	147	185	206	46
ENSG00000169251	NMD3	182	163	183	242	259	286	260	205
ENSG00000169252	ADRB2	42	22	40	9	27	18	21	30
ENSG00000169255	B3GALNT1	7	23	8	18	38	4	12	5
ENSG00000169258	GPRIN1	11	28	12	25	30	26	45	1
ENSG00000169271	HSPB3	90	70	34	24	4	14	14	24
ENSG00000169282	KCNAB1	0	0	2	1	2	0	0	0
ENSG00000169288	MRPL1	222	263	89	208	226	205	215	193
ENSG00000169291	SHE	0	0	0	0	0	0	0	3
ENSG00000169297	NR0B1	0	0	0	0	0	0	0	0
ENSG00000169299	PGM2	52	80	9	29	67	56	47	39
ENSG00000169302	STK32A	28	36	9	19	19	13	14	31
ENSG00000169306	IL1RAPL1	0	2	0	11	18	11	16	6
ENSG00000169313	P2RY12	0	0	0	0	0	0	0	0
ENSG00000169314	C22orf15	9	9	5	15	3	1	4	0
ENSG00000169327	OR5AU1	0	0	0	0	0	0	0	0
ENSG00000169330	KIAA1024	44	10	0	14	7	9	11	19
ENSG00000169340	PDILT	0	0	0	0	0	0	0	0
ENSG00000169344	UMOD	0	0	0	0	0	0	0	0
ENSG00000169347	GP2	0	0	0	0	0	0	0	0
ENSG00000169359	SLC33A1	170	133	208	145	212	223	171	209
ENSG00000169371	SNUPN	123	157	90	101	123	84	111	77
ENSG00000169372	CRADD	62	81	28	96	57	78	59	44
ENSG00000169375	SIN3A	241	221	173	289	342	332	324	208
ENSG00000169379	ARL13B	115	130	79	215	189	207	199	112
ENSG00000169385	RNASE2	0	0	0	0	0	0	0	0
ENSG00000169393	ELSPBP1	0	0	0	0	0	0	0	0
ENSG00000169397	RNASE3	0	0	0	0	0	0	0	0
ENSG00000169398	PTK2	308	207	147	225	275	245	196	213
ENSG00000169402	RSPH10B2	0	0	0	0	0	0	0	0
ENSG00000169403	PTAFR	0	1	5	15	4	9	5	10
ENSG00000169410	PTPN9	39	155	40	82	154	114	74	98
ENSG00000169413	RNASE6	0	0	0	0	0	0	0	0
ENSG00000169418	NPR1	0	0	0	0	0	0	0	0
ENSG00000169427	KCNK9	0	0	0	0	0	0	5	0
ENSG00000169429	CXCL8	56	20	5	54	56	52	37	30
ENSG00000169432	SCN9A	87	67	30	206	205	268	213	34
ENSG00000169435	RASSF6	234	363	223	0	2	1	0	219
ENSG00000169436	COL22A1	0	0	0	0	0	0	0	0
ENSG00000169439	SDC2	300	289	176	168	255	154	101	268
ENSG00000169442	CD52	0	0	0	0	0	0	0	0
ENSG00000169446	MMGT1	203	197	255	169	275	223	248	262
ENSG00000169469	SPRR1B	0	0	0	0	0	0	0	0
ENSG00000169474	SPRR1A	0	0	0	0	0	0	0	0
ENSG00000169484	OR4K14	0	0	0	0	0	0	0	0
ENSG00000169488	OR4K15	0	0	0	0	0	0	0	0
ENSG00000169490	TM2D2	134	255	118	204	242	163	165	218
ENSG00000169495	HTRA4	38	78	43	5	7	3	0	47
ENSG00000169499	PLEKHA2	265	295	152	338	382	255	322	231
ENSG00000169504	CLIC4	714	863	328	1019	1145	699	681	793
ENSG00000169507	SLC38A11	58	64	29	599	811	652	628	64
ENSG00000169508	GPR183	0	0	0	2	10	4	2	0
ENSG00000169509	CRCT1	0	0	0	0	0	0	0	0
ENSG00000169515	CCDC8	4	1	0	0	0	0	0	6
ENSG00000169519	METTL15	127	116	88	234	311	211	258	145
ENSG00000169548	ZNF280A	0	0	0	0	0	0	0	0
ENSG00000169550	MUC15	0	0	0	0	0	0	0	0
ENSG00000169551	CT55	0	0	0	0	0	0	0	0
ENSG00000169554	ZEB2	205	173	133	278	231	354	306	158
ENSG00000169562	GJB1	0	0	0	0	0	0	0	0
ENSG00000169564	PCBP1	744	696	292	852	873	725	593	578
ENSG00000169567	HINT1	2922	3206	2074	2146	2606	1744	1538	2561
ENSG00000169570	DTWD2	9	23	0	25	22	16	9	6
ENSG00000169575	VPREB1	0	0	0	0	0	0	0	0
ENSG00000169583	CLIC3	52	42	28	5	9	5	1	49
ENSG00000169592	INO80E	146	307	241	258	270	327	295	286
ENSG00000169594	BNC1	0	9	3	0	0	0	0	12
ENSG00000169598	DFFB	17	27	0	49	49	25	19	23
ENSG00000169599	NFU1	239	188	86	214	217	217	153	168
ENSG00000169604	ANTXR1	919	1046	651	655	589	638	641	918
ENSG00000169605	GKN1	0	0	0	3	0	0	0	0
ENSG00000169607	CKAP2L	327	414	237	209	287	203	225	361
ENSG00000169609	C15orf40	150	126	62	119	134	123	161	152
ENSG00000169612	FAM103A1	19	33	6	25	23	35	23	12
ENSG00000169618	PROKR1	0	2	0	0	0	0	0	0
ENSG00000169627	BOLA2B	0	2	2	12	0	1	0	11
ENSG00000169629	RGPD8	0	0	0	0	0	0	0	0
ENSG00000169635	HIC2	180	106	111	62	102	96	104	117
ENSG00000169641	LUZP1	1173	1403	937	568	728	654	805	1063
ENSG00000169660	HEXDC	63	49	39	91	114	104	158	51
ENSG00000169676	DRD5	0	0	0	0	0	0	0	0
ENSG00000169679	BUB1	167	127	80	67	49	46	33	112
ENSG00000169682	SPNS1	149	141	132	157	133	162	187	90
ENSG00000169683	LRRC45	41	25	38	14	20	20	34	23
ENSG00000169684	CHRNA5	14	11	9	51	39	23	33	26
ENSG00000169688	MT1B	0	0	0	0	1	0	0	0
ENSG00000169689	STRA13	166	145	161	212	197	190	194	168
ENSG00000169692	AGPAT2	245	165	256	340	338	288	339	132
ENSG00000169696	ASPSCR1	69	61	55	103	149	88	152	60
ENSG00000169704	GP9	0	0	0	0	0	0	0	0
ENSG00000169710	FASN	1042	789	963	1121	1367	1202	1451	946
ENSG00000169714	CNBP	468	299	238	448	662	586	495	436
ENSG00000169715	MT1E	2570	2751	1330	3143	2871	2458	2589	2606
ENSG00000169717	ACTRT2	0	0	0	0	0	0	0	0
ENSG00000169718	DUS1L	119	124	156	146	205	206	255	104
ENSG00000169727	GPS1	391	367	243	364	366	395	407	253
ENSG00000169733	RFNG	342	227	192	204	327	363	371	256
ENSG00000169738	DCXR	294	170	300	213	228	298	274	246
ENSG00000169740	ZNF32	98	137	58	49	93	75	84	74
ENSG00000169744	LDB2	21	28	12	60	93	84	64	35
ENSG00000169750	RAC3	67	41	40	63	35	90	75	32
ENSG00000169752	NRG4	0	0	0	0	0	0	0	0
ENSG00000169756	LIMS1	433	443	263	754	706	763	737	216
ENSG00000169758	C15orf27	2	1	2	0	0	0	0	2
ENSG00000169760	NLGN1	5	13	17	94	123	82	81	17
ENSG00000169762	TAPT1	49	40	58	77	130	85	114	94
ENSG00000169764	UGP2	362	415	284	471	428	381	427	306
ENSG00000169777	TAS2R1	0	0	0	0	0	1	0	0
ENSG00000169783	LINGO1	84	45	0	0	4	0	4	5
ENSG00000169789	PRY	0	0	0	0	0	0	0	0
ENSG00000169800	RBMY1F	0	0	0	0	0	0	0	0
ENSG00000169807	PRY2	0	0	0	0	0	0	0	0
ENSG00000169813	HNRNPF	510	679	136	961	1082	713	737	644
ENSG00000169814	BTD	81	91	50	32	21	49	22	40
ENSG00000169826	CSGALNACT2	123	37	76	177	172	235	184	97
ENSG00000169836	TACR3	0	0	0	0	0	0	0	0
ENSG00000169840	GSX1	0	0	0	0	0	0	3	0
ENSG00000169851	PCDH7	6	9	3	3	0	3	5	1
ENSG00000169855	ROBO1	457	593	296	246	340	266	244	555
ENSG00000169856	ONECUT1	0	0	0	0	0	0	0	0
ENSG00000169857	AVEN	69	102	64	106	81	129	128	53
ENSG00000169860	P2RY1	16	1	20	11	3	10	5	9
ENSG00000169862	CTNND2	0	0	0	0	0	0	0	0
ENSG00000169871	TRIM56	935	1119	827	1903	2138	2355	2608	889
ENSG00000169876	MUC17	0	0	0	0	0	0	0	0
ENSG00000169877	AHSP	0	0	0	0	0	0	0	0
ENSG00000169884	WNT10B	20	0	8	22	10	7	2	0
ENSG00000169885	CALML6	3	1	0	3	3	0	0	2
ENSG00000169891	REPS2	3	0	0	0	0	0	0	1
ENSG00000169894	MUC3A	0	0	0	0	0	0	0	0
ENSG00000169895	SYAP1	624	705	510	729	720	779	644	612
ENSG00000169896	ITGAM	0	0	0	5	0	2	8	0
ENSG00000169900	PYDC1	0	0	0	0	0	0	0	0
ENSG00000169902	TPST1	161	117	30	152	194	97	86	167
ENSG00000169903	TM4SF4	0	0	0	0	0	0	0	0
ENSG00000169905	TOR1AIP2	604	823	726	991	852	1072	926	574
ENSG00000169906	S100G	0	0	0	0	0	0	0	0
ENSG00000169908	TM4SF1	3	30	2	204	213	204	234	17
ENSG00000169914	OTUD3	38	79	38	59	77	46	64	86
ENSG00000169918	OTUD7A	0	0	3	6	0	0	3	0
ENSG00000169919	GUSB	129	292	189	139	114	129	157	178
ENSG00000169925	BRD3	819	789	752	645	767	786	833	592
ENSG00000169926	KLF13	415	529	323	167	161	168	121	412
ENSG00000169933	FRMPD4	18	2	1	89	61	96	59	5
ENSG00000169946	ZFPM2	15	13	0	57	60	46	24	14
ENSG00000169951	ZNF764	29	42	32	59	48	44	49	19
ENSG00000169953	HSFY2	0	0	0	0	0	0	0	0
ENSG00000169955	ZNF747	36	39	22	24	35	19	32	13
ENSG00000169957	ZNF768	85	196	163	257	263	322	327	135
ENSG00000169962	TAS1R3	0	0	0	3	4	5	6	0
ENSG00000169964	TMEM42	89	127	113	133	158	150	160	122
ENSG00000169967	MAP3K2	595	426	441	597	633	727	625	457
ENSG00000169972	PUSL1	27	49	35	36	42	36	23	21
ENSG00000169976	SF3B5	1291	1123	1465	1282	1236	1691	1551	1079
ENSG00000169981	ZNF35	37	23	12	79	46	99	83	13
ENSG00000169989	TIGD4	5	2	0	6	1	1	2	8
ENSG00000169991	IFFO2	218	312	143	30	53	41	55	246
ENSG00000169992	NLGN2	297	200	101	189	284	238	295	214
ENSG00000169994	MYO7B	0	0	0	0	0	0	0	1
ENSG00000170004	CHD3	661	800	1084	409	579	611	673	657
ENSG00000170006	TMEM154	110	168	75	135	114	119	108	109
ENSG00000170011	MYRIP	0	0	0	6	3	5	4	0
ENSG00000170017	ALCAM	1001	1076	906	802	982	1104	863	793
ENSG00000170027	YWHAG	775	785	548	961	908	792	701	536
ENSG00000170035	UBE2E3	724	745	327	694	691	582	615	428
ENSG00000170037	CNTROB	186	206	215	136	145	157	160	80
ENSG00000170043	TRAPPC1	593	567	504	353	404	503	446	444
ENSG00000170044	ZPLD1	0	0	0	0	0	0	2	0
ENSG00000170049	KCNAB3	23	30	26	51	36	52	48	19
ENSG00000170054	SERPINA9	0	0	0	0	0	0	0	0
ENSG00000170074	FAM153A	0	0	0	0	0	0	0	0
ENSG00000170075	GPR37L1	0	0	0	0	0	0	6	3
ENSG00000170085	SIMC1	33	13	29	29	42	32	46	9
ENSG00000170088	TMEM192	177	221	106	228	242	208	317	103
ENSG00000170091	HMP19	0	0	0	0	3	1	1	0
ENSG00000170092	SPDYE5	0	0	0	0	0	0	0	0
ENSG00000170099	SERPINA6	0	15	16	0	0	0	0	5
ENSG00000170100	ZNF778	34	29	10	51	78	69	109	13
ENSG00000170113	NIPA1	84	39	16	63	78	62	54	52
ENSG00000170122	FOXD4	0	0	0	10	6	0	0	0
ENSG00000170128	GPR25	0	0	0	0	0	0	0	0
ENSG00000170142	UBE2E1	391	443	274	583	551	730	698	323
ENSG00000170144	HNRNPA3	506	752	195	541	663	487	480	629
ENSG00000170145	SIK2	149	92	106	128	108	117	124	107
ENSG00000170153	RNF150	86	78	42	37	66	48	48	41
ENSG00000170160	CCDC144A	0	0	18	3	0	2	0	0
ENSG00000170161	AL512625.1	0	0	2	0	7	13	4	13
ENSG00000170162	VGLL2	0	0	0	3	0	1	0	0
ENSG00000170166	HOXD4	0	0	0	0	0	0	0	0
ENSG00000170175	CHRNB1	67	38	24	20	37	53	40	42
ENSG00000170178	HOXD12	0	0	0	0	0	0	0	0
ENSG00000170180	GYPA	0	0	0	0	0	0	0	0
ENSG00000170185	USP38	103	44	5	107	146	82	83	62
ENSG00000170190	SLC16A5	44	30	10	40	83	58	67	40
ENSG00000170191	NANP	34	51	34	33	36	27	23	8
ENSG00000170209	ANKK1	0	0	0	0	0	1	0	0
ENSG00000170214	ADRA1B	0	0	0	0	0	0	0	0
ENSG00000170222	ADPRM	7	51	17	96	83	57	74	16
ENSG00000170231	FABP6	0	0	0	0	0	0	0	0
ENSG00000170234	PWWP2A	165	160	103	187	214	238	191	144
ENSG00000170236	USP50	0	0	0	0	0	1	0	0
ENSG00000170242	USP47	720	764	738	997	1117	1124	1112	652
ENSG00000170248	PDCD6IP	471	527	286	403	463	393	286	393
ENSG00000170255	MRGPRX1	0	0	0	0	0	0	0	0
ENSG00000170260	ZNF212	33	49	75	143	93	152	179	47
ENSG00000170262	MRAP	0	0	0	0	0	0	0	0
